Property ID,Locality name,Postal code,price,Type of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,Cadastral income,region
20005376,Etterbeek,1040,740000,apartment,1990.0,3.0,,188.0,1.0,0.0,,16.0,,,2.0,0.0,Good,C,116.0,Gas,Non flood zone,1.0,3919.0,Brussels
20143173,Kortrijk,8500,880000,apartment,2011.0,2.0,,183.0,1.0,0.0,,4.0,,,,,As new,A,86.0,Gas,Non flood zone,,2658.0,Flanders
20015992,Hasselt,3500,895000,apartment,2020.0,2.0,,143.0,1.0,,,18.0,,,,,Good,A,67.0,Gas,Non flood zone,1.0,,Flanders
20089941,Brussel,1000,1097500,apartment,1974.0,4.0,,212.0,1.0,,,19.0,,,2.0,0.0,Good,C,,,,0.0,,Brussels
20130286,Antwerpen,2000,1240000,apartment,2020.0,3.0,,221.0,1.0,0.0,,14.0,,,,,As new,A,42.0,,Non flood zone,,1613.0,Flanders
20114722,Oostende,8400,1290000,apartment,1976.0,3.0,,132.0,1.0,,,30.0,,,,,Good,B,118.0,,Non flood zone,,1593.0,Flanders
10981439,Knokke-Heist,8300,1350000,apartment,1967.0,2.0,,75.0,1.0,1.0,,4.0,,,,,Just renovated,C,224.0,Gas,Non flood zone,1.0,1276.0,Flanders
20008632,Knokke-Heist,8300,2795000,apartment,1978.0,3.0,,135.0,1.0,0.0,,,130.0,South,,,Just renovated,B,131.0,Gas,Non flood zone,1.0,2325.0,Flanders
20222162,Sint-Andries,8200,369000,house,1952.0,3.0,212.0,157.0,1.0,0.0,,,,,,,Good,D,310.0,,Non flood zone,1.0,,Flanders
20189533,Oostrozebeke,8780,230000,apartment,2012.0,2.0,,77.0,1.0,,,,,,,,Good,B,120.0,Gas,Non flood zone,1.0,,Flanders
20189862,Knokke-Heist,8300,520000,apartment,1999.0,2.0,,85.0,1.0,0.0,,,,,,,Good,A,76.0,Gas,Non flood zone,,1249.0,Flanders
20234893,Koekelberg,1081,199000,apartment,1958.0,1.0,,62.0,1.0,0.0,,,,,2.0,,,E,264.0,Gas,,1.0,865.0,Brussels
20234884,Lommel,3920,730000,house,2001.0,4.0,2720.0,419.0,1.0,0.0,,,,,4.0,0.0,,B,195.0,Gas,Non flood zone,1.0,1.0,Flanders
20234882,Aartselaar,2630,349279,apartment,2024.0,2.0,,101.0,1.0,0.0,,18.0,,,2.0,,Good,Not specified,,Gas,,0.0,1.0,Flanders
20234878,Anderlecht,1070,419000,house,1938.0,5.0,,170.0,1.0,0.0,,20.0,30.0,,2.0,,,Not specified,,,,0.0,,Brussels
20234866,Wiers,7608,195000,house,,2.0,1900.0,370.0,1.0,0.0,1.0,,,,4.0,,,G,768.0,,,0.0,471.0,Wallonia
20234854,Lommel,3920,525000,house,2004.0,3.0,713.0,235.0,,0.0,,,,,4.0,0.0,,B,183.0,Gas,Non flood zone,1.0,1.0,Flanders
20234851,Molenbeek-Saint-Jean,1080,285000,apartment,,2.0,,100.0,,,,,,,2.0,,Just renovated,D,168.0,,,,,Brussels
20234843,Vosselaar,2350,249000,apartment,1998.0,2.0,,90.0,1.0,,,,,,2.0,,Good,B,102.0,Gas,,1.0,1001.0,Flanders
20234840,Antwerpen,2660,199000,apartment,1968.0,3.0,,88.0,1.0,,,,,,2.0,,To be done up,C,223.0,,Non flood zone,,855.0,Flanders
20220712,Bouwel,2288,499000,house,1974.0,2.0,792.0,150.0,1.0,,,,,,4.0,,Good,A,51.0,,Non flood zone,1.0,,Flanders
20234816,Laken,1020,230000,apartment,1950.0,2.0,,80.0,1.0,0.0,,5.0,,,2.0,,,D,210.0,Gas,,1.0,949.0,Brussels
20234812,Laken,1020,229000,apartment,1965.0,2.0,,82.0,1.0,0.0,,,,,3.0,,,Not specified,,Gas,,1.0,999.0,Brussels
20234806,Tienen,3300,295000,house,1982.0,2.0,590.0,260.0,1.0,,,1.0,1.0,,4.0,,To renovate,E,474.0,Fuel oil,,1.0,,Flanders
20234803,Ingelmunster,8770,145000,house,,2.0,223.0,145.0,,,,,,,,,To restore,E,450.0,Gas,,1.0,,Flanders
20190533,Nieuwpoort,8620,1050000,apartment,2008.0,3.0,,116.0,1.0,1.0,,,,,,,As new,A,75.0,Gas,Non flood zone,1.0,,Flanders
20207301,Aalst,9300,114000,apartment,,1.0,,39.0,1.0,,,,,,2.0,,Good,B,196.0,Gas,Non flood zone,1.0,,Flanders
20207200,Gentbrugge,9050,245000,apartment,1960.0,2.0,,80.0,,,,,,,,,To be done up,C,243.0,,Non flood zone,,,Flanders
20207197,Gent,9000,585000,apartment,,3.0,,135.0,,0.0,,12.0,,,,,Good,A,100.0,,Non flood zone,,,Flanders
20222511,Neder-Over-Heembeek,1120,249900,apartment,1962.0,2.0,,91.0,1.0,0.0,,6.0,,,2.0,,Good,E,255.0,Gas,,,,Brussels
20219929,Molenbeek-Saint-Jean,1080,250000,apartment,2002.0,2.0,,100.0,1.0,0.0,,10.0,,,2.0,0.0,Good,F,310.0,Electric,,,,Brussels
20223080,Harelbeke,8530,299000,apartment,,2.0,,95.0,,,,,,,3.0,,,A,64.0,Gas,Non flood zone,1.0,,Flanders
20223310,Uccle,1180,370000,apartment,,2.0,,125.0,1.0,,,15.0,,,3.0,,Good,E,268.0,,,1.0,,Brussels
20219327,Knokke-Heist,8300,2995000,apartment,1970.0,3.0,,128.0,1.0,0.0,,,300.0,,3.0,0.0,As new,C,227.0,Gas,,1.0,,Flanders
20209165,Jemeppe-sur-Meuse,4101,239000,house,2022.0,4.0,374.0,171.0,1.0,0.0,,,220.0,,3.0,,Good,Not specified,,,Non flood zone,,,Wallonia
20200482,Lebbeke,9280,435000,house,1977.0,3.0,444.0,312.0,1.0,,,,,,,,Good,C,299.0,,Non flood zone,1.0,1301.0,Flanders
20217907,Aalst,9300,195000,house,,2.0,150.0,155.0,1.0,,,,62.0,South,,,,F,730.0,,Non flood zone,,327.0,Flanders
20215187,Waregem,8790,239000,house,,2.0,100.0,100.0,1.0,,,,,,2.0,,Good,C,273.0,Gas,Non flood zone,1.0,,Flanders
20156433,Jette,1090,285000,apartment,1974.0,3.0,,,1.0,,,,,,,0.0,Good,D,,,,,,Brussels
20234778,Antwerpen,2100,175000,apartment,,2.0,,89.0,,0.0,,,,,2.0,,,B,120.0,,,1.0,,Flanders
20234773,Antwerpen,2000,399000,apartment,2024.0,2.0,,82.0,,,,12.0,,,,,As new,Not specified,,,,1.0,,Flanders
20234772,Hemiksem,2620,229000,house,,3.0,,117.0,1.0,,,,,,2.0,,,F,618.0,,Non flood zone,1.0,,Flanders
20234769,Grez-Doiceau,1390,275000,house,1930.0,3.0,983.0,230.0,1.0,0.0,,,,,4.0,,To renovate,E,407.0,Fuel oil,Non flood zone,1.0,466.0,Wallonia
20234767,Malle,2390,548000,house,1979.0,4.0,1508.0,242.0,1.0,,,,,,4.0,,Good,B,150.0,Gas,Non flood zone,1.0,,Flanders
20234764,Flémalle,4400,285000,house,1900.0,3.0,145.0,135.0,1.0,1.0,,10.0,50.0,,2.0,0.0,As new,C,206.0,Gas,Non flood zone,1.0,600.0,Wallonia
20234763,Haacht,3150,325000,house,1995.0,2.0,551.0,182.0,1.0,,,,,,3.0,,,C,246.0,Gas,Non flood zone,1.0,,Flanders
20234761,La Louvière,7100,65000,house,1899.0,3.0,60.0,106.0,0.0,0.0,,,,,2.0,,To renovate,E,402.0,,,,518.0,Wallonia
20234762,Houdeng-Aimeries,7110,110000,house,1899.0,3.0,490.0,161.0,1.0,0.0,,,,,2.0,,To be done up,G,784.0,Wood,,,470.0,Wallonia
20234759,Gijzegem,9308,269000,apartment,,2.0,,104.0,1.0,,,,,,,,Good,B,156.0,Gas,,1.0,,Flanders
20234744,Kinrooi,3640,445000,house,1978.0,5.0,3900.0,224.0,1.0,,,,,,4.0,,To be done up,C,267.0,Gas,,1.0,951.0,Flanders
20234745,Zoutleeuw,3440,520000,house,2022.0,4.0,441.0,154.0,1.0,0.0,,50.0,200.0,,3.0,,As new,A,27.0,Gas,,1.0,730.0,Flanders
20234740,Lubbeek,3210,378000,house,1966.0,3.0,184.0,176.0,1.0,0.0,,,,,3.0,,Good,F,598.0,Fuel oil,Non flood zone,1.0,689.0,Flanders
20234736,Saint-Léger,6747,250000,house,2001.0,1.0,1164.0,154.0,1.0,0.0,,,1010.0,,3.0,,To renovate,D,271.0,,Non flood zone,1.0,804.0,Wallonia
20211951,Izegem,8870,298000,house,1934.0,4.0,175.0,183.0,1.0,,,,,,,,Good,Not specified,,Gas,Possible flood zone,1.0,,Flanders
20211921,Outrijve,8582,349000,house,,3.0,705.0,177.0,1.0,,,,,,,,Just renovated,B,156.0,Gas,Non flood zone,1.0,457.0,Flanders
20217543,Willebroek,2830,398000,house,,2.0,745.0,205.0,1.0,,,,,,4.0,,Good,F,636.0,Gas,Non flood zone,1.0,,Flanders
20216022,Gavere,9890,550000,house,,4.0,398.0,200.0,1.0,0.0,,,,,3.0,,As new,A,91.0,,Non flood zone,1.0,,Flanders
20215693,Wondelgem,9032,695000,house,2011.0,3.0,1131.0,300.0,1.0,0.0,,,931.0,,4.0,,As new,A,73.0,Gas,,,1798.0,Flanders
20200790,Uccle,1180,920000,house,1975.0,5.0,,325.0,1.0,0.0,,,,,2.0,0.0,Good,D,188.0,Gas,,1.0,,Brussels
20183829,Oostende,8400,369000,apartment,1979.0,2.0,,76.0,,0.0,,,,,,,As new,B,125.0,Gas,Non flood zone,1.0,979.0,Flanders
20201221,Blankenberge,8370,255000,apartment,,2.0,,100.0,,,,,,,,,Good,B,135.0,,Non flood zone,,,Flanders
20167063,Elsene,1050,365000,apartment,1956.0,2.0,,85.0,1.0,0.0,,4.0,,,2.0,0.0,As new,F,281.0,Fuel oil,Non flood zone,1.0,,Brussels
20210713,Sint-Lambrechts-Woluwe,1200,489000,apartment,2025.0,2.0,,110.0,1.0,0.0,,11.0,,,2.0,0.0,As new,B,95.0,Gas,Non flood zone,1.0,,Brussels
20211648,Engis,4480,90000,apartment,1899.0,1.0,,55.0,1.0,0.0,,,,,2.0,0.0,Good,C,205.0,Gas,Non flood zone,1.0,400.0,Wallonia
20211646,Herstal,4040,129000,apartment,1951.0,1.0,,90.0,1.0,0.0,,,,,2.0,,Good,B,148.0,Fuel oil,Non flood zone,1.0,1239.0,Wallonia
20209556,Kortemark,8610,159000,apartment,1977.0,2.0,,80.0,1.0,,,,,,2.0,,Good,C,280.0,Gas,,1.0,,Flanders
20211669,Gent,9000,350000,apartment,1968.0,4.0,,150.0,0.0,0.0,,,70.0,,2.0,,To renovate,D,302.0,Gas,Non flood zone,,1132.0,Flanders
20175078,Antwerpen,2050,429000,house,2020.0,3.0,150.0,125.0,1.0,,,30.0,77.0,North,3.0,,Good,A,50.0,Gas,Non flood zone,1.0,,Flanders
20228159,Monceau-sur-Sambre,6031,239000,house,,2.0,135.0,179.0,1.0,0.0,,12.0,,,2.0,0.0,Just renovated,D,328.0,Gas,Non flood zone,1.0,580.0,Wallonia
20234730,Lotenhulle,9880,548000,house,1978.0,6.0,1100.0,409.0,1.0,0.0,,,1100.0,,3.0,,Good,C,244.0,Fuel oil,Non flood zone,1.0,,Flanders
20234729,Bree,3960,355000,house,1951.0,3.0,347.0,195.0,,,,,,,2.0,,,C,264.0,Fuel oil,,,964.0,Flanders
20234718,Schilde,2970,435000,apartment,,2.0,,94.0,1.0,0.0,,22.0,299.0,,2.0,0.0,As new,A,30.0,,Non flood zone,1.0,,Flanders
20234716,Schilde,2970,640000,apartment,,3.0,,145.0,1.0,0.0,,22.0,,,2.0,0.0,As new,A,30.0,,Non flood zone,1.0,,Flanders
20148896,Denderleeuw,9470,579900,house,1935.0,4.0,850.0,254.0,1.0,0.0,,,590.0,,3.0,0.0,Good,B,197.0,Gas,Non flood zone,1.0,,Flanders
20234708,Kapellen,2950,475447,house,2024.0,3.0,,173.0,1.0,,,,105.0,,4.0,,,Not specified,,,Non flood zone,1.0,,Flanders
20234590,Barchon,4671,299000,house,,3.0,378.0,146.0,,0.0,,,,,2.0,,,Not specified,,,Possible flood zone,,,Wallonia
20234589,Herne,1540,1250000,house,,5.0,2592.0,315.0,,,,,,,4.0,,As new,C,282.0,,,1.0,,Flanders
20234588,Herne,1540,1250000,house,,5.0,,315.0,,,,,,,4.0,,As new,C,282.0,,,1.0,,Flanders
20234583,Aartselaar,2630,429000,house,1998.0,4.0,199.0,168.0,1.0,,,10.0,110.0,East,2.0,,Good,B,193.0,Gas,Non flood zone,1.0,1013.0,Flanders
20162125,Verviers,4800,149000,house,,5.0,64.0,171.0,1.0,0.0,,,,,2.0,0.0,To be done up,E,343.0,Gas,Non flood zone,,786.0,Wallonia
20194800,Oreye,4360,155000,house,,4.0,150.0,147.0,0.0,0.0,,42.0,,,3.0,0.0,To be done up,G,554.0,Fuel oil,Non flood zone,1.0,262.0,Wallonia
20203836,Antwerpen,2060,247900,house,,4.0,58.0,154.0,1.0,0.0,,,,,2.0,0.0,To renovate,F,651.0,Gas,Non flood zone,1.0,,Flanders
20174740,Orp-Jauche,1350,249000,house,1890.0,4.0,584.0,144.0,1.0,0.0,,31.0,427.0,,2.0,0.0,Good,D,328.0,Gas,,1.0,528.0,Wallonia
20174737,Jodoigne,1370,249000,house,1890.0,4.0,584.0,144.0,1.0,0.0,,31.0,427.0,,2.0,0.0,Good,D,328.0,Gas,,1.0,528.0,Wallonia
20180729,Mechelen,2800,249000,house,1950.0,3.0,110.0,92.0,1.0,0.0,,15.0,35.0,,3.0,,To be done up,F,671.0,Gas,Non flood zone,,,Flanders
20194452,Aalst,9300,269000,house,1899.0,3.0,40.0,81.0,1.0,,,,,,2.0,,Just renovated,B,178.0,Gas,Non flood zone,1.0,,Flanders
20203941,Erpe-Mere,9420,299000,house,1968.0,3.0,269.0,137.0,1.0,0.0,,11.0,82.0,,2.0,,Good,C,241.0,Gas,Non flood zone,1.0,610.0,Flanders
20207462,Ingelmunster,8770,330000,house,1966.0,4.0,935.0,192.0,1.0,,,,,,,,To renovate,D,348.0,Gas,Possible flood zone,1.0,912.0,Flanders
20191502,Izegem,8870,345000,house,1912.0,5.0,318.0,478.0,,,,,,,4.0,,To renovate,F,792.0,Fuel oil,Non flood zone,0.0,790.0,Flanders
20132648,Rebecq,1430,375000,house,,3.0,821.0,193.0,1.0,,,,435.0,South West,4.0,,Good,F,493.0,Fuel oil,,1.0,941.0,Wallonia
20196669,Durbuy,6940,379000,house,2007.0,3.0,1002.0,188.0,1.0,,,36.0,920.0,,4.0,0.0,Good,B,120.0,,Non flood zone,1.0,757.0,Wallonia
20239411,Arlon,6700,399000,house,,3.0,394.0,138.0,1.0,,1.0,45.0,265.0,South,3.0,0.0,As new,D,268.0,Gas,,1.0,,Wallonia
20186118,Brussel,1000,475000,house,2005.0,2.0,50.0,165.0,1.0,0.0,,,,,2.0,0.0,Good,F,339.0,Gas,Non flood zone,1.0,,Brussels
20184436,Modave,4577,475000,house,,4.0,4158.0,313.0,1.0,0.0,,60.0,3000.0,,4.0,0.0,Good,B,166.0,Fuel oil,Non flood zone,1.0,693.0,Wallonia
20187609,Jodoigne,1370,620000,house,1912.0,5.0,698.0,326.0,1.0,0.0,,60.0,485.0,,2.0,0.0,Good,A,83.0,,Non flood zone,1.0,859.0,Wallonia
20192965,Sint-Pieters-Woluwe,1150,695000,house,1967.0,4.0,215.0,221.0,1.0,0.0,,10.0,50.0,,3.0,,As new,G,372.0,Gas,,1.0,,Brussels
20234555,Beloeil,7970,380000,house,1930.0,4.0,570.0,259.0,1.0,,1.0,,,,2.0,,Good,C,245.0,Fuel oil,,1.0,625.0,Wallonia
20234556,Ath,7800,175000,apartment,2015.0,1.0,,61.0,1.0,,,5.0,,,,,Good,B,113.0,Gas,Non flood zone,1.0,670.0,Wallonia
20234547,Ninove,9400,275000,house,,3.0,410.0,125.0,1.0,,,,,,2.0,,Good,A,91.0,Gas,,1.0,,Flanders
20234544,Liège,4000,245000,apartment,1980.0,2.0,,91.0,1.0,,,,,,3.0,,Good,C,219.0,Gas,Non flood zone,1.0,1070.0,Wallonia
20234539,Gesves,5340,450000,house,,4.0,775.0,253.0,,,,,,,,,,D,270.0,Fuel oil,,1.0,1151.0,Wallonia
20234538,Sint-Niklaas,9100,255000,house,,3.0,578.0,158.0,1.0,,,1.0,312.0,,4.0,0.0,To renovate,F,752.0,Gas,Non flood zone,1.0,,Flanders
11083931,Saint-Josse-ten-Noode,1210,249000,apartment,,1.0,,52.0,1.0,,,,,,,,As new,Not specified,,Gas,,1.0,461.0,Brussels
20234528,Montigny-le-Tilleul,6110,220000,house,,3.0,387.0,141.0,,,,,,,,,,F,,,,,,Wallonia
20234525,Epinois,7134,250000,house,,2.0,,,1.0,,,,,,3.0,,As new,D,263.0,Gas,,1.0,433.0,Wallonia
20234518,Mol,2400,319000,apartment,,3.0,,106.0,1.0,,,,,,2.0,,Just renovated,Not specified,,,Non flood zone,1.0,,Flanders
20234509,Grobbendonk,2280,328000,house,1930.0,2.0,509.0,92.0,1.0,0.0,,,,,3.0,0.0,,B,198.0,Gas,Non flood zone,1.0,1.0,Flanders
11420814,Bellegem,8510,245000,house,,4.0,,234.0,,0.0,,,,,2.0,,To be done up,E,401.0,Gas,,,,Flanders
20234478,Oostakker,9041,450000,house,1975.0,3.0,485.0,204.0,1.0,0.0,,10.0,350.0,,4.0,,Just renovated,B,185.0,Gas,,,1065.0,Flanders
20207856,Knokke-Heist,8300,795000,house,1963.0,3.0,125.0,166.0,1.0,1.0,,,,,,,As new,B,183.0,,Non flood zone,,1215.0,Flanders
20200741,De Haan,8420,795000,house,,3.0,397.0,177.0,,,,,,,3.0,,Just renovated,C,263.0,Gas,Non flood zone,1.0,1264.0,Flanders
20127832,Kraainem,1950,895000,house,1979.0,6.0,840.0,280.0,0.0,0.0,,50.0,700.0,,3.0,,Good,D,321.0,Gas,,1.0,,Flanders
20151333,Wezembeek-Oppem,1970,925000,house,1963.0,6.0,800.0,334.0,1.0,0.0,,,700.0,,4.0,0.0,To be done up,D,330.0,Gas,,,,Flanders
20199264,Sint-Pieters-Woluwe,1150,1045000,house,1990.0,6.0,545.0,300.0,1.0,0.0,,20.0,300.0,,3.0,,As new,D,175.0,Gas,,1.0,4529.0,Brussels
20155109,Wolvertem,1861,1185000,house,1976.0,3.0,1629.0,284.0,1.0,0.0,,,,,4.0,0.0,As new,D,343.0,Fuel oil,Non flood zone,1.0,2394.0,Flanders
20178762,Jodoigne,1370,175000,apartment,,2.0,,81.0,1.0,,,,,,3.0,,To renovate,F,451.0,Fuel oil,Non flood zone,1.0,1117.0,Wallonia
20176668,Oostende,8400,225000,apartment,2010.0,2.0,,62.0,,1.0,,12.0,,,,,Good,A,93.0,,Non flood zone,,,Flanders
20176638,Knokke-Heist,8300,699000,apartment,2005.0,2.0,,102.0,1.0,,,,,,,,Good,A,68.0,Gas,Non flood zone,1.0,1299.0,Flanders
20197478,Harelbeke,8530,219000,house,1918.0,3.0,385.0,180.0,1.0,,,,130.0,,2.0,,Good,B,168.0,Gas,Non flood zone,1.0,,Flanders
20196352,Grâce-Hollogne,4460,285000,house,,3.0,360.0,105.0,1.0,,,40.0,160.0,North East,2.0,,Just renovated,D,324.0,Fuel oil,,1.0,907.0,Wallonia
20228556,Brussel,1000,495000,apartment,1938.0,2.0,,130.0,1.0,1.0,1.0,4.0,,,2.0,0.0,Good,Not specified,,Fuel oil,,0.0,,Brussels
20207400,Jabbeke,8490,549000,house,2013.0,3.0,279.0,157.0,1.0,,,20.0,,,3.0,,Good,A,100.0,Gas,Non flood zone,1.0,,Flanders
20234474,Antwerpen,2600,285000,apartment,1952.0,2.0,,100.0,1.0,0.0,,9.0,,,2.0,0.0,Good,B,154.0,Gas,,,872.0,Flanders
20234473,Antwerpen,2610,399000,house,2017.0,3.0,,115.0,1.0,0.0,,,,,2.0,,As new,A,54.0,Gas,,,875.0,Flanders
20234472,Oudenaarde,9700,285000,house,1916.0,3.0,70.0,190.0,1.0,0.0,,,,,2.0,,Good,C,245.0,Gas,,,369.0,Flanders
20234471,Anzegem,8570,275000,house,1974.0,4.0,766.0,205.0,1.0,0.0,,,,,4.0,,Good,F,692.0,Fuel oil,,,818.0,Flanders
20027491,Zulte,9870,359000,house,1967.0,4.0,1149.0,224.0,1.0,0.0,,,,,4.0,,Good,C,286.0,Gas,,,758.0,Flanders
20234466,Kampenhout,1910,495000,house,,,908.0,,,,,,,,4.0,,,D,355.0,Gas,Non flood zone,0.0,632.0,Flanders
20234455,Roeselare,8800,275000,house,,4.0,180.0,168.0,1.0,,,,,,,,Good,B,136.0,Gas,,1.0,,Flanders
20234443,Rumst,2840,549000,house,,4.0,198.0,172.0,1.0,,,18.0,100.0,South East,2.0,,Just renovated,A,87.0,Gas,Non flood zone,1.0,,Flanders
20234442,Lommel,3920,259000,house,1963.0,3.0,490.0,114.0,,0.0,,,,,3.0,,,D,359.0,Fuel oil,Non flood zone,1.0,1.0,Flanders
20234438,Lombardsijde,8434,290000,house,,2.0,210.0,80.0,,,,,,,,,,Not specified,,,Non flood zone,,,Flanders
20234435,Antwerpen,2000,229000,apartment,,1.0,,52.0,1.0,,,,,,3.0,,As new,D,352.0,Gas,Non flood zone,1.0,,Flanders
20234434,Antwerpen,2000,279000,apartment,,1.0,,70.0,1.0,,,,,,3.0,,As new,C,293.0,Gas,Non flood zone,1.0,,Flanders
20234409,Wichelen,9260,175000,house,1944.0,4.0,709.0,221.0,1.0,,,,,,3.0,,To renovate,F,986.0,,,,471.0,Flanders
20221569,Écaussinnes,7190,190000,house,,2.0,,115.0,1.0,,,,,,3.0,,As new,D,317.0,Gas,,1.0,277.0,Wallonia
20184547,Zwevegem,8550,194000,house,1930.0,2.0,409.0,114.0,1.0,,,,,,2.0,,Just renovated,D,326.0,Gas,Non flood zone,1.0,312.0,Flanders
20220030,Libramont-Chevigny,6800,209000,apartment,1995.0,3.0,,78.0,1.0,0.0,,5.0,,,3.0,0.0,Good,B,134.0,Gas,Non flood zone,1.0,1023.0,Wallonia
20183997,Oudenaarde,9700,274000,house,1940.0,4.0,750.0,182.0,1.0,0.0,,,,,,,Good,E,493.0,Gas,Non flood zone,1.0,535.0,Flanders
20223107,Menen,8930,285000,house,,4.0,440.0,165.0,1.0,,,10.0,200.0,,3.0,,To renovate,F,513.0,,Non flood zone,1.0,,Flanders
20186447,Ronse,9600,285000,house,,2.0,170.0,150.0,1.0,,,,,,2.0,,Good,B,121.0,Gas,Non flood zone,1.0,282.0,Flanders
20221885,Zottegem,9620,289000,house,1959.0,3.0,970.0,183.0,1.0,0.0,,33.0,400.0,,3.0,,To renovate,F,819.0,,Non flood zone,1.0,704.0,Flanders
20218085,Willebroek,2830,299000,apartment,,2.0,,109.0,1.0,,,8.0,,,,,Just renovated,B,110.0,,Non flood zone,1.0,,Flanders
20221016,Bilzen,3740,299000,house,1958.0,3.0,802.0,223.0,1.0,,,,,,,,Good,F,507.0,Fuel oil,Non flood zone,1.0,488.0,Flanders
20221912,Tournai,7500,299000,house,,6.0,71.0,205.0,1.0,,,,,,2.0,,,B,137.0,Gas,Non flood zone,1.0,907.0,Wallonia
20223104,Wervik,8940,330000,house,,4.0,487.0,179.0,,,,,,,2.0,,Good,B,183.0,,Non flood zone,1.0,,Flanders
20216097,Elsene,1050,430000,apartment,2019.0,1.0,,65.0,1.0,0.0,,18.0,,,2.0,0.0,As new,B,,Gas,Non flood zone,1.0,,Brussels
20219718,Sint-Lambrechts-Woluwe,1200,475000,apartment,1967.0,3.0,,121.0,1.0,0.0,,,,,2.0,,As new,D,203.0,Gas,,1.0,1840.0,Brussels
20098609,Marche-en-Famenne,6900,135000,house,1850.0,3.0,163.0,118.0,0.0,0.0,,30.0,163.0,,3.0,,To renovate,G,691.0,,Non flood zone,,413.0,Wallonia
11092221,Bornem,2880,160000,house,1931.0,3.0,345.0,118.0,1.0,,,,263.0,South East,2.0,,To renovate,E,446.0,Gas,Non flood zone,1.0,389.0,Flanders
20096508,Bressoux,4020,165000,house,1850.0,3.0,165.0,126.0,1.0,1.0,,26.0,112.0,,2.0,0.0,Good,D,325.0,Gas,Non flood zone,1.0,396.0,Wallonia
20125881,Mont-de-l'Enclus,7750,179500,house,1984.0,1.0,340.0,93.0,1.0,1.0,,,242.0,,3.0,,Just renovated,C,241.0,Gas,Non flood zone,1.0,,Wallonia
11444504,Liège,4000,185000,house,1948.0,2.0,124.0,87.0,1.0,0.0,,10.0,50.0,,3.0,,Good,C,218.0,Fuel oil,Non flood zone,1.0,751.0,Wallonia
20117003,Seraing,4100,189000,house,1950.0,2.0,440.0,93.0,1.0,0.0,,50.0,282.0,,3.0,0.0,As new,E,400.0,Gas,Non flood zone,,309.0,Wallonia
20234404,Heverlee,3001,495000,house,1987.0,4.0,285.0,187.0,1.0,,,,,,2.0,,Good,C,248.0,Gas,Non flood zone,1.0,1229.0,Flanders
20234399,Afsnee,9051,795000,apartment,2026.0,2.0,,133.0,1.0,0.0,,40.0,,,2.0,0.0,,Not specified,,Electric,,1.0,,Flanders
11342732,Brakel,9660,279000,house,1962.0,3.0,1386.0,200.0,1.0,0.0,,45.0,1386.0,,4.0,0.0,To be done up,F,513.0,Fuel oil,Non flood zone,1.0,726.0,Flanders
20234387,Roeselare,8800,499000,house,1999.0,5.0,1500.0,214.0,1.0,0.0,,,,,,,Good,C,206.0,,Non flood zone,1.0,827.0,Flanders
20234379,Destelbergen,9070,369000,apartment,2015.0,2.0,,114.0,,,,13.0,,,3.0,,As new,A,81.0,Gas,Non flood zone,1.0,,Flanders
20234368,Ieper,8900,359000,house,2012.0,3.0,339.0,,,,,,,,3.0,,As new,A,94.0,,Non flood zone,1.0,858.0,Flanders
20234366,Lanaken,3620,279000,apartment,2021.0,2.0,,82.0,,0.0,,,,,,,,A,33.0,,Possible flood zone,,,Flanders
20234364,Heist-op-den-Berg,2220,299000,house,1970.0,3.0,1933.0,157.0,1.0,0.0,,,,,4.0,0.0,Good,F,934.0,Fuel oil,Non flood zone,1.0,589.0,Flanders
20234361,Antwerpen,2600,184800,apartment,1968.0,2.0,,90.0,1.0,0.0,1.0,11.0,,,2.0,,To be done up,C,211.0,,Non flood zone,1.0,,Flanders
20234358,Mechelen,2800,675000,apartment,,5.0,,,,0.0,,,,,3.0,,Good,F,653.0,Gas,,1.0,,Flanders
20124303,Sint-Pieters-Woluwe,1150,1300000,house,,5.0,300.0,350.0,1.0,,,,,,2.0,,,E,220.0,,,1.0,,Brussels
20234355,Soignies,7060,340000,house,1937.0,4.0,528.0,266.0,1.0,0.0,,,,,3.0,,,D,264.0,,,,923.0,Wallonia
20234353,Antwerpen,2060,235000,house,,4.0,104.0,180.0,,,,20.0,,,2.0,,To renovate,E,450.0,Gas,,,,Flanders
20080346,Genappe,1470,195000,house,1850.0,2.0,282.0,142.0,0.0,0.0,,,140.0,,3.0,0.0,To renovate,G,568.0,Fuel oil,Possible flood zone,1.0,433.0,Wallonia
11459463,Oupeye,4680,220000,house,1920.0,3.0,205.0,143.0,1.0,0.0,,44.0,100.0,,2.0,0.0,Just renovated,B,145.0,Gas,Non flood zone,1.0,882.0,Wallonia
11459462,Vivegnis,4683,220000,house,1920.0,3.0,205.0,143.0,1.0,0.0,,44.0,100.0,,2.0,0.0,Just renovated,B,145.0,Gas,Non flood zone,1.0,882.0,Wallonia
20118112,Verviers,4800,220000,house,1950.0,3.0,261.0,92.0,1.0,0.0,,6.0,227.0,,2.0,0.0,Good,C,216.0,Gas,Non flood zone,1.0,322.0,Wallonia
